0.01,0.405680147
0.02,0.460710169
0.03,0.471687345
0.04,0.473767296
0.05,0.473110055
0.06,0.471469554
0.07,0.46947616
0.08,0.467387321
0.09,0.465315292
0.1,0.463309603
0.11,0.461390773
0.12,0.459565345
0.13,0.457833025
0.14,0.456190229
0.15,0.454631913
0.16,0.453152515
0.17,0.451746396
0.18,0.450408221
0.19,0.449132896
0.2,0.447915793
0.21,0.446752607
0.22,0.445639407
0.23,0.444572667
0.24,0.443549107
0.25,0.442565807
0.26,0.441949691
0.27,0.441368664
0.28,0.440820539
0.29,0.44030322
0.3,0.43981484
0.31,0.439353696
0.32,0.438918194
0.33,0.438506888
0.34,0.438118448
0.35,0.43775162
0.36,0.437405278
0.37,0.437078342
0.38,0.436769838
0.39,0.436478865
0.4,0.43620455
0.41,0.435946102
0.42,0.43570282
0.43,0.435473962
0.44,0.435258916
0.45,0.43505707
0.46,0.434867819
0.47,0.434690645
0.48,0.434525101
0.49,0.434370664
0.5,0.434226885
0.51,0.43409337
0.52,0.433969694
0.53,0.433855498
0.54,0.43375044
0.55,0.433654157
0.56,0.433566337
0.57,0.433486715
0.58,0.433414953
0.59,0.433350816
0.6,0.433294017
0.61,0.433840818
0.62,0.434373081
0.63,0.434911971
0.64,0.435457331
0.65,0.436008906
0.66,0.436566513
0.67,0.437129976
0.68,0.437699108
0.69,0.438273748
0.7,0.438853731
0.71,0.439438894
0.72,0.44002912
0.73,0.440624219
0.74,0.441224049
0.75,0.441828551
0.76,0.442437526
0.77,0.443050882
0.78,0.443668499
0.79,0.44429026
0.8,0.444916065
0.81,0.445545801
0.82,0.446179378
0.83,0.446816693
0.84,0.447457651
0.85,0.448102165
0.86,0.448750174
0.87,0.449401527
0.88,0.450056202
0.89,0.450714131
0.9,0.45137519
0.91,0.454444542
0.92,0.463652595
0.93,0.477017873
0.94,0.489936348
0.95,0.502854823
0.96,0.515773298
0.97,0.528691773
0.98,0.541610248
0.99,0.554528722
1,0.567447197
1.01,0.580365672
1.02,0.593284147
1.03,0.606202622
1.04,0.619121097
1.05,0.632039572
1.06,0.630445148
1.07,0.628868746
1.08,0.627309889
1.09,0.625768181
1.1,0.6242432
1.11,0.622734577
1.12,0.621241907
1.13,0.619764841
1.14,0.618303033
1.15,0.616856102
1.16,0.614922673
1.17,0.612987188
1.18,0.611067819
1.19,0.608996812
1.2,0.606505348
1.21,0.604034475
1.22,0.601583863
1.23,0.599153216
1.24,0.596742241
1.25,0.594350637
1.26,0.591978122
1.27,0.589624422
1.28,0.587289267
1.29,0.584972376
1.3,0.582673468
1.31,0.580392351
1.32,0.578128705
1.33,0.57588236
1.34,0.573652998
1.35,0.571440427
1.36,0.569244427
1.37,0.56706474
1.38,0.564902038
1.39,0.562762465
1.4,0.560643074
1.41,0.558542502
1.42,0.556460021
1.43,0.554395166
1.44,0.552347481
1.45,0.550316669
1.46,0.548302411
1.47,0.546304443
1.48,0.544322502
1.49,0.542356343
1.5,0.540405747
